time,velocity,altitude
0,0,0
0.033,0.277,0
0.066,0.277,0
0.1,0.277,0
0.133,0.555,0
0.166,0.555,0
0.199,0.555,0
0.233,0.555,0
0.266,0.555,0
0.3,0.833,0
0.333,0.833,0
0.366,0.833,0
0.399,0.833,0
0.433,0.833,0
0.466,1.111,0
0.499,1.111,0
0.533,1.111,0
0.566,1.111,0
0.6,1.111,0
0.633,1.388,0
0.666,1.388,0
0.7,1.388,0
0.733,1.388,0
0.766,1.666,0
0.799,1.666,0
0.833,1.666,0
0.866,1.944,0
0.899,1.944,0
0.933,1.944,0
0.966,1.944,0
0.999,2.222,0
1.033,2.222,0
1.066,2.222,0
1.1,2.5,0
1.133,2.5,0
1.166,2.5,0
1.2,2.5,0
1.233,2.5,0
1.266,2.777,0
1.3,2.777,0
1.333,2.777,0
1.366,2.777,0
1.4,2.777,0
1.433,2.777,0
1.466,3.055,0
1.5,3.055,0
1.533,3.055,0
1.566,3.055,0
1.6,3.055,0
1.633,3.055,0
1.666,3.055,0
1.7,3.055,0
1.733,3.055,0
1.766,3.055,0
1.8,3.333,0
1.833,3.333,0
1.866,3.333,0
1.9,3.333,0
1.933,3.333,0
1.966,3.333,0
2,3.333,0
2.033,3.333,0
2.066,3.333,0
2.1,3.333,0
2.133,3.333,0
2.166,3.333,0
2.2,3.333,0
2.233,3.333,0
2.266,3.333,0
2.3,3.333,0
2.333,3.611,0
2.366,3.611,0
2.4,3.611,0
2.433,3.611,0
2.466,3.611,0
2.5,3.611,0
2.533,3.611,0
2.566,3.611,0
2.6,3.611,0
2.633,3.611,0
2.666,3.888,0
2.7,3.888,0
2.733,3.888,0
2.766,3.888,0
2.8,3.888,0
2.833,4.166,0
2.866,4.166,0
2.899,4.166,0
2.933,4.166,0
2.966,4.444,0
2.999,4.444,0
3.033,4.444,0
3.066,4.444,0
3.099,4.444,0
3.133,4.722,0
3.166,4.722,0
3.199,4.722,0
3.233,4.722,0
3.266,5,0
3.299,5,0
3.333,5,0
3.366,5,0
3.399,5,0
3.433,5.277,0
3.466,5.277,0
3.499,5.277,0
3.533,5.555,0
3.566,5.555,0
3.599,5.555,0
3.633,5.833,0
3.733,6.111,0
3.766,6.111,0
3.799,6.111,0
3.833,6.388,0
3.866,6.388,0
3.899,6.388,0
3.933,6.388,0
3.966,6.666,0
3.999,6.666,0
4.033,6.666,0
4.066,6.666,0
4.099,6.944,0
4.133,6.944,0
4.166,6.944,0
4.199,7.222,0
4.233,7.222,0
4.266,7.222,0
4.299,7.5,0
4.333,7.5,0
4.366,7.777,0
4.399,7.777,0
4.433,7.777,0
4.466,7.777,0
4.499,8.055,0
4.533,8.055,0
4.566,8.055,0
4.599,8.055,0
4.633,8.333,0
4.666,8.333,0
4.699,8.333,0
4.733,8.333,0
4.766,8.611,0
4.799,8.611,0
4.833,8.611,0
4.866,8.888,0
4.899,8.888,0
4.933,8.888,0
4.966,8.888,0
4.999,9.166,0
5.033,9.166,0
5.066,9.444,0
5.099,9.444,0
5.133,9.444,0
5.166,9.722,0
5.199,9.722,0
5.233,9.722,0
5.266,10,0
5.299,10,0
5.333,10,0
5.366,10.277,0
5.399,10.277,0
5.433,10.277,0
5.466,10.277,0
5.499,10.277,0
5.533,10.555,0
5.566,10.555,0
5.599,10.555,0
5.633,10.833,0
5.666,10.833,0
5.699,10.833,0
5.733,11.111,0
5.766,11.111,0
5.833,11.388,0
5.866,11.388,0
5.899,11.666,0
5.933,11.666,0
5.966,11.944,0
5.999,11.944,0
6.033,12.222,0
6.066,12.222,0
6.099,12.222,0
6.133,12.5,0
6.166,12.5,0
6.199,12.777,0
6.233,12.777,0
6.266,13.055,0
6.299,13.055,0
6.333,13.333,0
6.366,13.333,0
6.399,13.333,0
6.433,13.611,0
6.466,13.611,0
6.499,13.888,0
6.533,13.888,0
6.566,14.166,0
6.599,14.166,0
6.633,14.166,0
6.666,14.444,0
6.699,14.444,0
6.733,14.722,0
6.766,14.722,0
6.799,15,0
6.833,15,0
6.866,15,0
6.899,15.277,0
6.933,15.277,0
6.966,15.277,0
6.999,15.555,0
7.033,15.555,0
7.066,15.555,0
7.099,15.833,0
7.133,15.833,0
7.166,16.111,0
7.199,16.111,0
7.233,16.388,0
7.266,16.388,0
7.299,16.388,0
7.333,16.666,0
7.366,16.666,0
7.399,16.944,0
7.433,16.944,0
7.466,16.944,0
7.499,17.222,0
7.533,17.222,0
7.566,17.222,0
7.599,17.5,0
7.633,17.5,0
7.666,17.5,0
7.699,17.777,0
7.733,17.777,0
7.766,18.055,0
7.799,18.055,0
7.833,18.055,0
7.866,18.333,0
7.899,18.333,0
7.933,18.333,0
7.966,18.611,0
7.999,18.611,0
8.033,18.888,0
8.066,18.888,0
8.099,18.888,0
8.133,19.166,0
8.166,19.166,0
8.199,19.166,0
8.233,19.166,0
8.266,19.444,0
8.299,19.444,0
8.333,19.722,0
8.366,19.722,0
8.399,20,0
8.433,20,0
8.466,20,0
8.499,20.277,0
8.533,20.277,0
8.566,20.277,0
8.599,20.555,0.1
8.633,20.555,0.1
8.666,20.833,0.1
8.699,20.833,0.1
8.733,21.111,0.1
8.766,21.111,0.1
8.799,21.111,0.1
8.833,21.388,0.1
8.866,21.388,0.1
8.899,21.666,0.1
8.933,21.666,0.1
8.966,21.666,0.1
8.999,21.944,0.1
9.033,21.944,0.1
9.066,21.944,0.1
9.099,21.944,0.1
9.133,21.944,0.1
9.166,22.222,0.1
9.199,22.222,0.1
9.233,22.222,0.1
9.266,22.222,0.1
9.299,22.5,0.1
9.333,22.5,0.1
9.366,22.5,0.1
9.399,22.5,0.1
9.433,22.5,0.1
9.466,22.5,0.1
9.499,22.777,0.1
9.533,22.777,0.1
9.566,23.055,0.1
9.599,23.055,0.1
9.633,23.055,0.1
9.666,23.333,0.1
9.699,23.333,0.1
9.733,23.333,0.1
9.766,23.611,0.1
9.799,23.611,0.1
9.833,23.888,0.1
9.866,23.888,0.1
9.899,24.166,0.1
9.933,24.166,0.1
9.966,24.166,0.1
9.999,24.444,0.1
10.033,24.444,0.1
10.066,24.444,0.1
10.099,24.722,0.1
10.133,24.722,0.1
10.166,25,0.1
10.199,25,0.1
10.233,25.277,0.1
10.266,25.277,0.1
10.299,25.277,0.1
10.333,25.555,0.1
10.366,25.555,0.1
10.399,25.833,0.1
10.433,25.833,0.1
10.466,26.111,0.1
10.499,26.111,0.1
10.533,26.388,0.1
10.566,26.388,0.1
10.599,26.666,0.1
10.633,26.666,0.1
10.666,26.666,0.1
10.699,26.944,0.1
10.733,26.944,0.1
10.766,27.222,0.2
10.799,27.222,0.2
10.833,27.222,0.2
10.866,27.5,0.2
10.899,27.5,0.2
10.933,27.5,0.2
10.966,27.5,0.2
10.999,27.777,0.2
11.033,28.055,0.2
11.066,28.055,0.2
11.099,28.055,0.2
11.133,28.333,0.2
11.166,28.333,0.2
11.199,28.611,0.2
11.233,28.611,0.2
11.266,28.888,0.2
11.299,28.888,0.2
11.333,28.888,0.2
11.366,29.166,0.2
11.399,29.166,0.2
11.433,29.166,0.2
11.466,29.166,0.2
11.499,29.444,0.2
11.533,29.444,0.2
11.566,29.444,0.2
11.599,29.722,0.2
11.633,29.722,0.2
11.666,29.722,0.2
11.699,30,0.2
11.733,30,0.2
11.766,30.277,0.2
11.799,30.277,0.2
11.833,30.277,0.2
11.866,30.555,0.2
11.899,30.555,0.2
11.933,30.833,0.2
11.966,30.833,0.2
11.999,30.833,0.2
12.033,31.111,0.2
12.066,31.111,0.2
12.099,31.388,0.2
12.133,31.388,0.2
12.166,31.388,0.2
12.199,31.666,0.2
12.233,31.666,0.2
12.266,31.944,0.2
12.299,31.944,0.2
12.333,31.944,0.2
12.366,32.222,0.2
12.399,32.222,0.2
12.433,32.222,0.2
12.466,32.5,0.2
12.499,32.5,0.2
12.533,32.777,0.2
12.566,32.777,0.2
12.599,32.777,0.2
12.633,33.055,0.2
12.666,33.055,0.2
12.699,33.055,0.2
12.733,33.055,0.2
12.766,33.333,0.2
12.799,33.333,0.2
12.833,33.333,0.2
12.866,33.611,0.2
12.899,33.611,0.2
12.933,33.611,0.2
12.966,33.611,0.2
12.999,33.611,0.2
13.033,33.888,0.2
13.066,33.888,0.2
13.099,33.888,0.2
13.133,33.888,0.2
13.166,34.166,0.2
13.199,34.166,0.2
13.233,34.166,0.2
13.266,34.166,0.2
13.299,34.444,0.2
13.333,34.444,0.2
13.366,34.444,0.2
13.399,34.444,0.2
13.433,34.722,0.2
13.466,34.722,0.2
13.499,34.722,0.2
13.533,34.722,0.2
13.566,34.722,0.2
13.599,34.722,0.2
13.633,35,0.2
13.666,35,0.2
13.699,35,0.2
13.733,35,0.2
13.766,35,0.2
13.799,35,0.2
13.833,35,0.2
13.866,35,0.2
13.899,35.277,0.2
13.933,35.277,0.2
13.966,35.277,0.2
13.999,35.277,0.2
14.033,35.277,0.2
14.066,35.277,0.2
14.099,35.277,0.2
14.133,35.277,0.2
14.166,35.277,0.2
14.199,35.277,0.2
14.233,35.277,0.2
14.266,35.277,0.2
14.299,35.277,0.2
14.333,35.555,0.2
14.366,35.833,0.2
14.399,36.111,0.3
14.433,36.388,0.3
14.466,36.666,0.3
14.499,36.944,0.3
14.533,37.222,0.3
14.566,37.5,0.3
14.599,37.5,0.3
14.633,37.777,0.3
14.666,38.055,0.3
14.699,38.333,0.3
14.733,38.611,0.3
14.766,38.611,0.3
14.799,38.888,0.3
14.833,39.166,0.3
14.866,39.166,0.3
14.899,39.444,0.3
14.933,39.722,0.3
14.966,39.722,0.3
14.999,40,0.3
15.033,40,0.3
15.066,40.277,0.3
15.099,40.277,0.3
15.133,40.277,0.3
15.166,40.555,0.3
15.199,40.555,0.3
15.233,40.833,0.3
15.266,41.111,0.3
15.299,41.111,0.3
15.333,41.388,0.3
15.366,41.388,0.3
15.399,41.666,0.3
15.433,41.944,0.3
15.466,41.944,0.3
15.499,42.222,0.3
15.533,42.5,0.3
15.566,42.5,0.3
15.599,42.777,0.3
15.633,42.777,0.3
15.666,43.055,0.3
15.699,43.333,0.3
15.733,43.333,0.3
15.766,43.611,0.3
15.799,43.888,0.3
15.833,43.888,0.3
15.866,44.166,0.3
15.899,44.166,0.3
15.933,44.444,0.3
15.966,44.444,0.3
15.999,44.444,0.3
16.033,44.722,0.3
16.066,44.722,0.3
16.099,45,0.3
16.133,45,0.3
16.166,45.277,0.3
16.199,45.277,0.3
16.233,45.277,0.3
16.266,45.277,0.4
16.299,45.555,0.4
16.333,45.555,0.4
16.366,45.555,0.4
16.399,45.833,0.4
16.433,45.833,0.4
16.466,45.833,0.4
16.499,45.833,0.4
16.533,45.833,0.4
16.566,46.111,0.4
16.599,46.111,0.4
16.633,46.111,0.4
16.666,46.111,0.4
16.699,46.388,0.4
16.733,46.388,0.4
16.766,46.666,0.4
16.799,46.666,0.4
16.833,46.944,0.4
16.866,46.944,0.4
16.9,47.222,0.4
16.933,47.222,0.4
16.966,47.222,0.4
17,47.5,0.4
17.033,47.777,0.4
17.066,47.777,0.4
17.1,48.055,0.4
17.133,48.055,0.4
17.166,48.055,0.4
17.2,48.333,0.4
17.233,48.333,0.4
17.266,48.611,0.4
17.3,48.888,0.4
17.333,48.888,0.4
17.366,49.166,0.4
17.4,49.166,0.4
17.433,49.444,0.4
17.466,49.722,0.4
17.5,49.722,0.4
17.533,50,0.4
17.566,50,0.4
17.6,50.277,0.4
17.633,50.555,0.4
17.666,50.833,0.4
17.7,50.833,0.4
17.733,51.111,0.4
17.766,51.111,0.4
17.8,51.388,0.4
17.833,51.388,0.4
17.866,51.666,0.4
17.9,51.944,0.4
17.933,51.944,0.4
17.966,52.222,0.4
18,52.222,0.4
18.033,52.5,0.4
18.066,52.5,0.4
18.1,52.777,0.4
18.133,52.777,0.4
18.166,52.777,0.4
18.2,53.055,0.5
18.233,53.333,0.5
18.266,53.333,0.5
18.3,53.611,0.5
18.333,53.611,0.5
18.366,53.611,0.5
18.4,53.888,0.5
18.433,53.888,0.5
18.466,54.166,0.5
18.5,54.166,0.5
18.533,54.444,0.5
18.566,54.444,0.5
18.6,54.722,0.5
18.633,54.722,0.5
18.666,55,0.5
18.7,55,0.5
18.733,55,0.5
18.766,55.277,0.5
18.8,55.277,0.5
18.833,55.555,0.5
18.866,55.555,0.5
18.9,55.833,0.5
18.933,55.833,0.5
18.966,55.833,0.5
19,56.111,0.5
19.033,56.111,0.5
19.066,56.388,0.5
19.1,56.388,0.5
19.133,56.666,0.5
19.166,56.666,0.5
19.2,56.666,0.5
19.233,56.944,0.5
19.266,56.944,0.5
19.3,57.222,0.5
19.333,57.222,0.5
19.366,57.222,0.5
19.4,57.5,0.5
19.433,57.777,0.5
19.466,57.777,0.5
19.5,58.055,0.5
19.533,58.055,0.5
19.566,58.333,0.5
19.6,58.333,0.5
19.633,58.333,0.5
19.666,58.611,0.5
19.7,58.611,0.5
19.733,58.888,0.5
19.766,58.888,0.5
19.8,58.888,0.5
19.833,59.166,0.5
19.866,59.166,0.5
19.9,59.166,0.5
19.933,59.166,0.5
19.966,59.444,0.5
20,59.444,0.5
20.033,59.722,0.5
20.066,59.722,0.5
20.1,59.722,0.5
20.133,60,0.5
20.166,60,0.6
20.2,60,0.6
20.233,60.277,0.6
20.266,60.277,0.6
20.3,60.555,0.6
20.333,60.555,0.6
20.366,60.833,0.6
20.4,60.833,0.6
20.433,61.111,0.6
20.466,61.388,0.6
20.5,61.388,0.6
20.533,61.666,0.6
20.566,61.666,0.6
20.6,61.944,0.6
20.633,61.944,0.6
20.666,62.222,0.6
20.7,62.5,0.6
20.733,62.5,0.6
20.766,62.777,0.6
20.8,62.777,0.6
20.833,63.055,0.6
20.866,63.055,0.6
20.9,63.333,0.6
20.933,63.333,0.6
20.966,63.611,0.6
21,63.611,0.6
21.033,63.611,0.6
21.066,63.888,0.6
21.1,63.888,0.6
21.133,64.166,0.6
21.166,64.166,0.6
21.2,64.444,0.6
21.233,64.444,0.6
21.266,64.721,0.6
21.3,64.721,0.6
21.333,65,0.6
21.366,65,0.6
21.4,65,0.6
21.433,65.277,0.6
21.466,65.277,0.6
21.5,65.555,0.6
21.533,65.555,0.6
21.566,65.833,0.6
21.6,65.833,0.6
21.633,66.111,0.7
21.666,66.111,0.7
21.7,66.111,0.7
21.733,66.388,0.7
21.766,66.388,0.7
21.8,66.666,0.7
21.833,66.666,0.7
21.866,66.944,0.7
21.9,66.944,0.7
21.933,67.222,0.7
21.966,67.222,0.7
22,67.5,0.7
22.033,67.5,0.7
22.066,67.777,0.7
22.1,67.777,0.7
22.133,68.055,0.7
22.166,68.333,0.7
22.2,68.333,0.7
22.233,68.611,0.7
22.266,68.611,0.7
22.3,68.888,0.7
22.333,68.888,0.7
22.366,69.166,0.7
22.4,69.166,0.7
22.433,69.444,0.7
22.466,69.722,0.7
22.5,69.722,0.7
22.533,70,0.7
22.566,70,0.7
22.6,70.277,0.7
22.633,70.277,0.7
22.666,70.555,0.7
22.7,70.555,0.7
22.733,70.833,0.7
22.766,70.833,0.7
22.8,71.111,0.7
22.833,71.111,0.7
22.866,71.388,0.7
22.9,71.388,0.7
22.933,71.388,0.7
22.966,71.666,0.7
23,71.666,0.8
23.033,71.944,0.8
23.066,71.944,0.8
23.1,71.944,0.8
23.133,72.222,0.8
23.166,72.222,0.8
23.2,72.222,0.8
23.233,72.5,0.8
23.266,72.5,0.8
23.3,72.5,0.8
23.333,72.777,0.8
23.366,72.777,0.8
23.4,72.777,0.8
23.433,73.055,0.8
23.466,73.055,0.8
23.5,73.055,0.8
23.533,73.333,0.8
23.566,73.333,0.8
23.6,73.333,0.8
23.633,73.611,0.8
23.666,73.611,0.8
23.7,73.888,0.8
23.733,73.888,0.8
23.766,73.888,0.8
23.8,74.166,0.8
23.833,74.166,0.8
23.866,74.444,0.8
23.9,74.444,0.8
23.933,74.722,0.8
23.966,74.722,0.8
24,75,0.8
24.033,75,0.8
24.066,75.277,0.8
24.1,75.277,0.8
24.133,75.277,0.8
24.166,75.555,0.8
24.2,75.833,0.8
24.233,75.833,0.8
24.266,75.833,0.8
24.3,76.111,0.8
24.333,76.111,0.8
24.366,76.111,0.8
24.4,76.388,0.8
24.433,76.388,0.8
24.466,76.388,0.8
24.5,76.666,0.8
24.533,76.944,0.9
24.566,76.944,0.9
24.6,77.222,0.9
24.633,77.5,0.9
24.666,77.5,0.9
24.7,77.777,0.9
24.733,77.777,0.9
24.766,78.055,0.9
24.8,78.055,0.9
24.833,78.333,0.9
24.866,78.611,0.9
24.9,78.611,0.9
24.933,78.888,0.9
24.966,78.888,0.9
25,79.166,0.9
25.033,79.166,0.9
25.066,79.444,0.9
25.1,79.722,0.9
25.133,80,0.9
25.166,80,0.9
25.2,80.277,0.9
25.233,80.277,0.9
25.266,80.555,0.9
25.3,80.833,0.9
25.333,80.833,0.9
25.366,81.111,0.9
25.4,81.388,0.9
25.433,81.388,0.9
25.466,81.666,0.9
25.5,81.666,0.9
25.533,81.944,0.9
25.566,81.944,0.9
25.6,82.222,0.9
25.633,82.222,1
25.666,82.5,1
25.7,82.777,1
25.733,82.777,1
25.766,83.055,1
25.8,83.055,1
25.833,83.333,1
25.866,83.333,1
25.9,83.611,1
25.933,83.611,1
25.966,83.611,1
26,83.888,1
26.033,84.166,1
26.066,84.444,1
26.1,84.444,1
26.133,84.722,1
26.166,84.722,1
26.2,85,1
26.233,85.277,1
26.266,85.277,1
26.3,85.555,1
26.333,85.833,1
26.366,85.833,1
26.4,86.111,1
26.433,86.111,1
26.466,86.388,1
26.5,86.388,1
26.533,86.666,1
26.566,86.666,1
26.6,86.944,1
26.633,86.944,1
26.666,87.222,1
26.7,87.222,1
26.733,87.5,1
26.766,87.5,1
26.8,87.5,1
26.833,87.777,1.1
26.866,87.777,1.1
26.9,88.055,1.1
26.933,88.055,1.1
26.966,88.055,1.1
27,88.333,1.1
27.033,88.333,1.1
27.066,88.333,1.1
27.1,88.333,1.1
27.133,88.611,1.1
27.166,88.611,1.1
27.2,88.888,1.1
27.233,88.888,1.1
27.266,89.166,1.1
27.3,89.444,1.1
27.333,89.444,1.1
27.366,89.722,1.1
27.4,89.722,1.1
27.433,90,1.1
27.466,90.277,1.1
27.5,90.555,1.1
27.533,90.555,1.1
27.566,90.833,1.1
27.6,91.111,1.1
27.633,91.111,1.1
27.666,91.388,1.1
27.7,91.666,1.1
27.733,91.666,1.1
27.766,91.944,1.1
27.8,92.222,1.1
27.833,92.222,1.2
27.866,92.5,1.2
27.9,92.5,1.2
27.933,92.777,1.2
27.966,92.777,1.2
28,93.055,1.2
28.033,93.055,1.2
28.066,93.333,1.2
28.1,93.611,1.2
28.133,93.611,1.2
28.166,93.888,1.2
28.2,93.888,1.2
28.233,94.166,1.2
28.266,94.444,1.2
28.3,94.444,1.2
28.333,94.722,1.2
28.366,94.722,1.2
28.4,95,1.2
28.433,95.277,1.2
28.466,95.277,1.2
28.5,95.555,1.2
28.533,95.555,1.2
28.566,95.833,1.2
28.6,95.833,1.2
28.633,96.111,1.2
28.666,96.111,1.2
28.7,96.388,1.2
28.733,96.388,1.2
28.766,96.666,1.2
28.8,96.944,1.2
28.833,96.944,1.3
28.866,97.222,1.3
28.9,97.222,1.3
28.933,97.5,1.3
28.966,97.5,1.3
29,97.777,1.3
29.033,98.055,1.3
29.066,98.055,1.3
29.1,98.333,1.3
29.133,98.333,1.3
29.166,98.611,1.3
29.2,98.611,1.3
29.233,98.888,1.3
29.266,98.888,1.3
29.3,99.166,1.3
29.333,99.166,1.3
29.366,99.444,1.3
29.4,99.722,1.3
29.433,99.722,1.3
29.466,100,1.3
29.5,100,1.3
29.533,100.277,1.3
29.566,100.277,1.3
29.6,100.555,1.3
29.633,100.833,1.3
29.666,100.833,1.3
29.7,101.111,1.3
29.733,101.388,1.3
29.766,101.388,1.3
29.8,101.666,1.3
29.833,101.666,1.4
29.866,101.944,1.4
29.9,101.944,1.4
29.933,102.222,1.4
29.966,102.222,1.4
30,102.5,1.4
30.033,102.5,1.4
30.066,102.777,1.4
30.1,102.777,1.4
30.133,102.777,1.4
30.166,103.055,1.4
30.2,103.055,1.4
30.233,103.055,1.4
30.266,103.333,1.4
30.3,103.333,1.4
30.333,103.333,1.4
30.366,103.333,1.4
30.4,103.611,1.4
30.433,103.611,1.4
30.466,103.611,1.4
30.5,103.888,1.4
30.533,104.166,1.4
30.566,104.444,1.4
30.6,104.444,1.4
30.633,104.722,1.4
30.666,105,1.4
30.7,105,1.4
30.733,105.277,1.4
30.766,105.555,1.4
30.8,105.555,1.4
30.833,105.833,1.4
30.866,105.833,1.4
30.9,106.111,1.4
30.933,106.111,1.4
30.966,106.388,1.4
31,106.388,1.5
31.033,106.388,1.5
31.066,106.666,1.5
31.1,106.944,1.5
31.133,106.944,1.5
31.166,107.222,1.5
31.2,107.222,1.5
31.233,107.5,1.5
31.266,107.5,1.5
31.3,107.777,1.5
31.333,107.777,1.5
31.366,108.055,1.5
31.4,108.055,1.5
31.433,108.333,1.5
31.466,108.611,1.5
31.5,108.888,1.5
31.533,108.888,1.5
31.566,109.166,1.5
31.6,109.166,1.5
31.633,109.444,1.5
31.666,109.444,1.5
31.7,109.722,1.5
31.733,110,1.5
31.766,110.277,1.5
31.8,110.277,1.5
31.833,110.555,1.6
31.866,110.833,1.6
31.9,110.833,1.6
31.933,111.111,1.6
31.966,111.388,1.6
32,111.388,1.6
32.033,111.666,1.6
32.066,111.944,1.6
32.1,111.944,1.6
32.133,112.222,1.6
32.166,112.222,1.6
32.2,112.5,1.6
32.233,112.5,1.6
32.266,112.777,1.6
32.3,112.777,1.6
32.333,113.055,1.6
32.366,113.333,1.6
32.4,113.611,1.6
32.433,113.611,1.6
32.466,113.888,1.6
32.5,114.166,1.6
32.533,114.166,1.6
32.566,114.444,1.6
32.6,114.444,1.6
32.633,114.722,1.6
32.666,115,1.7
32.7,115,1.7
32.733,115.277,1.7
32.766,115.277,1.7
32.8,115.555,1.7
32.833,115.555,1.7
32.866,115.833,1.7
32.9,115.833,1.7
32.933,116.111,1.7
32.966,116.388,1.7
33,116.388,1.7
33.033,116.666,1.7
33.066,116.944,1.7
33.1,116.944,1.7
33.133,117.222,1.7
33.166,117.222,1.7
33.2,117.5,1.7
33.233,117.777,1.7
33.266,117.777,1.7
33.3,118.055,1.7
33.333,118.055,1.7
33.366,118.333,1.7
33.4,118.333,1.7
33.433,118.333,1.7
33.466,118.611,1.7
33.5,118.611,1.7
33.533,118.888,1.7
33.566,119.166,1.7
33.6,119.166,1.7
33.633,119.444,1.8
33.666,119.722,1.8
33.7,119.722,1.8
33.733,120,1.8
33.766,120,1.8
33.8,120.277,1.8
33.833,120.555,1.8
33.866,120.555,1.8
33.9,120.833,1.8
33.933,121.111,1.8
33.966,121.111,1.8
34,121.388,1.8
34.033,121.666,1.8
34.066,121.666,1.8
34.1,121.944,1.8
34.133,122.222,1.8
34.166,122.5,1.8
34.2,122.5,1.8
34.233,122.5,1.8
34.266,122.777,1.8
34.3,123.055,1.8
34.333,123.055,1.8
34.366,123.333,1.8
34.4,123.611,1.9
34.433,123.611,1.9
34.466,123.888,1.9
34.5,124.166,1.9
34.533,124.166,1.9
34.566,124.444,1.9
34.6,124.444,1.9
34.633,124.722,1.9
34.666,125,1.9
34.7,125,1.9
34.733,125.277,1.9
34.766,125.555,1.9
34.8,125.555,1.9
34.833,125.833,1.9
34.866,126.111,1.9
34.9,126.111,1.9
34.933,126.111,1.9
34.966,126.111,1.9
35,126.388,1.9
35.033,126.666,1.9
35.066,126.666,1.9
35.1,126.944,1.9
35.133,127.222,1.9
35.166,127.222,1.9
35.2,127.5,2
35.233,127.5,2
35.266,127.777,2
35.3,127.777,2
35.333,128.055,2
35.366,128.333,2
35.4,128.61,2
35.433,128.61,2
35.466,128.888,2
35.5,129.166,2
35.533,129.166,2
35.566,129.443,2
35.6,129.443,2
35.633,129.722,2
35.666,130,2
35.7,130,2
35.733,130.276,2
35.766,130.555,2
35.8,130.555,2
35.833,130.833,2
35.866,130.833,2
35.9,131.111,2
35.933,131.111,2
35.966,131.388,2.1
36,131.666,2.1
36.033,131.944,2.1
36.066,131.944,2.1
36.1,132.222,2.1
36.133,132.222,2.1
36.166,132.5,2.1
36.2,132.777,2.1
36.233,132.777,2.1
36.266,133.055,2.1
36.3,133.333,2.1
36.333,133.333,2.1
36.366,133.611,2.1
36.4,133.888,2.1
36.433,133.888,2.1
36.466,134.166,2.1
36.5,134.166,2.1
36.533,134.444,2.1
36.566,134.722,2.1
36.6,134.722,2.1
36.633,135,2.1
36.666,135.277,2.1
36.7,135.277,2.2
36.733,135.555,2.2
36.766,135.833,2.2
36.8,135.833,2.2
36.833,136.111,2.2
36.866,136.388,2.2
36.9,136.388,2.2
36.933,136.666,2.2
36.966,136.944,2.2
37,136.944,2.2
37.033,137.222,2.2
37.066,137.5,2.2
37.1,137.5,2.2
37.133,137.777,2.2
37.166,138.055,2.2
37.2,138.055,2.2
37.233,138.333,2.2
37.266,138.611,2.2
37.3,138.611,2.2
37.333,138.888,2.2
37.366,139.166,2.2
37.4,139.166,2.2
37.433,139.444,2.3
37.466,139.722,2.3
37.5,139.722,2.3
37.533,140,2.3
37.566,140.277,2.3
37.6,140.277,2.3
37.633,140.555,2.3
37.666,140.555,2.3
37.7,140.833,2.3
37.733,141.111,2.3
37.766,141.388,2.3
37.8,141.388,2.3
37.833,141.666,2.3
37.866,141.944,2.3
37.9,141.944,2.3
37.933,142.222,2.3
37.966,142.222,2.3
38,142.5,2.3
38.033,142.777,2.3
38.066,142.777,2.3
38.1,143.055,2.3
38.133,143.333,2.4
38.166,143.333,2.4
38.2,143.611,2.4
38.233,143.611,2.4
38.266,143.888,2.4
38.3,143.888,2.4
38.333,144.166,2.4
38.366,144.444,2.4
38.4,144.444,2.4
38.433,144.722,2.4
38.466,145,2.4
38.5,145,2.4
38.533,145.277,2.4
38.566,145.555,2.4
38.6,145.555,2.4
38.633,145.833,2.4
38.666,146.111,2.4
38.7,146.388,2.4
38.733,146.388,2.4
38.766,146.666,2.4
38.8,146.944,2.4
38.833,146.944,2.5
38.866,147.222,2.5
38.9,147.222,2.5
38.933,147.5,2.5
38.966,147.777,2.5
39,148.055,2.5
39.033,148.055,2.5
39.066,148.333,2.5
39.1,148.611,2.5
39.133,148.611,2.5
39.166,148.888,2.5
39.2,149.166,2.5
39.233,149.166,2.5
39.266,149.444,2.5
39.3,149.722,2.5
39.333,149.722,2.5
39.366,150,2.5
39.4,150,2.5
39.433,150.277,2.5
39.466,150.555,2.5
39.5,150.555,2.5
39.533,150.833,2.5
39.566,151.111,2.6
39.6,151.111,2.6
39.633,151.388,2.6
39.666,151.666,2.6
39.7,151.666,2.6
39.733,151.944,2.6
39.766,152.222,2.6
39.8,152.222,2.6
39.833,152.5,2.6
39.866,152.777,2.6
39.9,153.055,2.6
39.933,153.055,2.6
39.966,153.333,2.6
40,153.611,2.6
40.033,153.611,2.6
40.066,153.888,2.6
40.1,153.888,2.6
40.133,154.444,2.6
40.166,154.444,2.7
40.2,154.722,2.7
40.233,155,2.7
40.266,155,2.7
40.3,155.277,2.7
40.333,155.555,2.7
40.366,155.555,2.7
40.4,155.833,2.7
40.433,156.111,2.7
40.466,156.388,2.7
40.5,156.666,2.7
40.533,156.666,2.7
40.566,156.944,2.7
40.6,157.222,2.7
40.633,157.222,2.7
40.666,157.5,2.7
40.7,157.5,2.7
40.733,157.777,2.7
40.766,158.055,2.8
40.8,158.333,2.8
40.833,158.611,2.8
40.866,158.611,2.8
40.9,158.888,2.8
40.933,158.888,2.8
40.966,159.166,2.8
41,159.444,2.8
41.033,159.722,2.8
41.066,159.722,2.8
41.1,160,2.8
41.133,160.277,2.8
41.166,160.555,2.8
41.2,160.555,2.8
